transaction_id,customer_id,account_type,country,amount,currency,category,channel,timestamp,status,merchant_id,card_last4
1336,281,Ahorro,FR,30.38,EUR,Transporte,Online,2025-10-11 14:19:58,APPROVED,M57943,7753
1722,180,Ahorro,ES,37.42,EUR,Gasolinera,ATM,2025-10-11 14:22:11,APPROVED,M42145,7194
1171,561,Ahorro,FR,312.51,EUR,Cajero,Online,2025-10-11 14:24:05,DECLINED,M45123,3526
2989,229,Ahorro,UK,201.83,GBP,Hotel,Online,2025-10-11 14:30:24,APPROVED,M67133,1807
1082,182,Corriente,ES,56.66,EUR,Gasolinera,Online,2025-10-11 14:45:20,APPROVED,M66387,2624
2725,534,Premium,DE,108.61,EUR,Supermercado,Movil,2025-10-11 14:45:52,APPROVED,M70251,3017
2224,684,Empresarial,US,280.42,USD,Supermercado,Presencial,2025-10-11 14:49:59,DECLINED,M49687,4257
1842,475,Ahorro,MX,332.82,MXN,Cajero,Online,2025-10-11 15:04:12,DECLINED,M68117,1729
1494,421,Ahorro,US,378.17,USD,Cajero,Presencial,2025-10-11 15:05:25,DECLINED,M75568,2976
2362,568,Corriente,MX,141.62,MXN,Supermercado,Online,2025-10-11 15:07:31,APPROVED,M25761,2300
2419,608,Corriente,UK,71.84,GBP,Gasolinera,Online,2025-10-11 15:10:56,APPROVED,M75274,8768
1071,356,Ahorro,UK,48.69,GBP,Gasolinera,Movil,2025-10-11 15:19:50,DECLINED,M48680,6352
2423,486,Corriente,UK,23.48,GBP,Transporte,Movil,2025-10-11 15:21:06,APPROVED,M15301,1714
1566,358,Ahorro,US,103.63,USD,Supermercado,Presencial,2025-10-11 15:41:03,APPROVED,M25953,9491
2890,327,Ahorro,ES,63.72,EUR,Entretenimiento,Movil,2025-10-11 15:41:44,DECLINED,M76883,6017
2164,403,Empresarial,DE,33.79,EUR,Transporte,Movil,2025-10-11 15:54:29,APPROVED,M85927,7293
2859,120,Premium,US,237.37,USD,Gasolinera,Presencial,2025-10-11 16:08:16,APPROVED,M93238,5723
1282,307,Ahorro,UK,62.37,GBP,Farmacia,Presencial,2025-10-11 16:41:23,APPROVED,M35362,5819
1204,368,Corriente,MX,223.32,MXN,Cajero,Movil,2025-10-11 16:49:26,APPROVED,M30012,5546
1453,443,Ahorro,FR,734.6,EUR,Transferencia,Movil,2025-10-11 16:53:35,APPROVED,M32509,5259
2696,686,Corriente,ES,1332.83,EUR,Transferencia,Movil,2025-10-11 17:02:08,DECLINED,M90870,5111
1669,352,Corriente,ES,76.09,EUR,Supermercado,Online,2025-10-11 17:13:18,APPROVED,M74393,6956
1125,677,Corriente,US,54.0,USD,Restaurante,Online,2025-10-11 17:16:41,DECLINED,M92203,9938
2451,221,Ahorro,ES,107.52,EUR,Supermercado,Online,2025-10-11 17:27:23,APPROVED,M49716,5129
1325,589,Premium,ES,4234.73,EUR,Transferencia,Online,2025-10-11 17:29:07,APPROVED,M11549,4452
1572,538,Empresarial,DE,1724.94,EUR,Transferencia,Movil,2025-10-11 17:29:33,APPROVED,M18853,4172
1607,497,Ahorro,MX,78.77,MXN,Gasolinera,Online,2025-10-11 17:44:20,DECLINED,M86681,8354
1491,634,Corriente,FR,252.31,EUR,Hotel,Online,2025-10-11 17:54:27,APPROVED,M64059,5373
1091,232,Corriente,UK,131.34,GBP,Entretenimiento,Movil,2025-10-11 18:04:25,PENDING,M20205,6129
1762,675,Empresarial,FR,526.44,EUR,Hotel,Presencial,2025-10-11 18:19:40,PENDING,M73564,4288
1331,490,Ahorro,FR,59.35,EUR,Gasolinera,Presencial,2025-10-11 18:21:26,DECLINED,M31233,6629
1060,330,Premium,MX,223.48,MXN,Farmacia,Presencial,2025-10-11 18:31:59,APPROVED,M71894,4993
2304,403,Corriente,ES,41.76,EUR,Restaurante,Online,2025-10-11 18:41:35,APPROVED,M28057,8139
1351,132,Corriente,FR,112.28,EUR,Restaurante,Online,2025-10-11 18:42:31,APPROVED,M89423,2161
1836,643,Corriente,DE,432.75,EUR,Hotel,ATM,2025-10-11 18:45:09,APPROVED,M99832,2970
1029,472,Ahorro,MX,508.5,MXN,Transferencia,Movil,2025-10-11 18:46:57,APPROVED,M48752,3085
1642,476,Corriente,ES,123.57,EUR,Restaurante,Movil,2025-10-11 19:14:01,APPROVED,M22393,3967
1888,353,Corriente,UK,80.22,GBP,Gasolinera,Movil,2025-10-11 19:14:44,APPROVED,M46369,2496
2652,591,Empresarial,MX,346.49,MXN,Supermercado,Presencial,2025-10-11 19:49:08,APPROVED,M47915,7396
1377,503,Ahorro,UK,43.57,GBP,Transporte,Movil,2025-10-11 19:50:02,DECLINED,M42207,9498
1575,672,Empresarial,FR,558.63,EUR,Hotel,ATM,2025-10-11 19:50:04,APPROVED,M88612,6425
2951,387,Empresarial,UK,707.07,GBP,Cajero,Online,2025-10-11 19:53:24,APPROVED,M58872,3181
1527,137,Ahorro,FR,21.62,EUR,Transporte,Movil,2025-10-11 19:55:31,PENDING,M85550,6174
1322,462,Corriente,DE,81.6,EUR,Gasolinera,Presencial,2025-10-11 20:12:31,APPROVED,M40042,4322
1146,614,Premium,US,576.29,USD,E-commerce,Movil,2025-10-11 20:18:23,APPROVED,M89395,7121
2482,431,Ahorro,ES,40.68,EUR,Entretenimiento,Presencial,2025-10-11 20:26:53,DECLINED,M97723,9959
1085,675,Ahorro,UK,367.68,GBP,Cajero,Online,2025-10-11 20:27:55,APPROVED,M23579,9313
2255,673,Premium,ES,974.96,EUR,Cajero,Movil,2025-10-11 20:30:42,APPROVED,M25455,5237
1269,252,Empresarial,DE,123.96,EUR,Transporte,Online,2025-10-11 20:32:54,APPROVED,M52026,4946
1081,326,Premium,ES,388.16,EUR,Entretenimiento,Online,2025-10-11 21:03:30,APPROVED,M68138,2204
2831,244,Corriente,UK,69.28,GBP,Farmacia,Online,2025-10-11 21:22:47,APPROVED,M71558,2539
2646,140,Corriente,FR,115.41,EUR,Entretenimiento,Movil,2025-10-11 21:40:44,DECLINED,M61346,6270
1151,483,Premium,FR,251.51,EUR,Cajero,Online,2025-10-11 21:55:34,APPROVED,M61518,9664
1255,423,Empresarial,ES,64.33,EUR,Restaurante,Movil,2025-10-11 22:20:40,APPROVED,M85534,3595
1723,366,Ahorro,ES,30.21,EUR,Gasolinera,Movil,2025-10-11 22:55:06,APPROVED,M44340,3959
2265,651,Ahorro,DE,101.33,EUR,Supermercado,Movil,2025-10-12 00:25:29,APPROVED,M64224,9470
2369,459,Empresarial,DE,740.74,EUR,Cajero,Online,2025-10-12 02:41:11,APPROVED,M26753,7119
1947,165,Ahorro,ES,112.51,EUR,E-commerce,Movil,2025-10-12 03:38:31,APPROVED,M96743,8407
2407,589,Ahorro,FR,617.5,EUR,Transferencia,Online,2025-10-12 05:17:41,APPROVED,M40255,5232
1602,466,Corriente,UK,85.59,GBP,Entretenimiento,Online,2025-10-12 05:40:51,DECLINED,M50412,8274
1266,531,Ahorro,UK,27.35,GBP,Restaurante,Online,2025-10-12 05:54:10,APPROVED,M67430,3969
2521,432,Corriente,US,203.43,USD,E-commerce,Online,2025-10-12 05:56:19,APPROVED,M38673,5912
1580,275,Premium,MX,278.38,MXN,Transporte,Presencial,2025-10-12 06:09:56,APPROVED,M59054,6209
2187,558,Premium,UK,1409.38,GBP,Cajero,Movil,2025-10-12 06:41:49,APPROVED,M62157,8482
1912,417,Empresarial,FR,322.78,EUR,E-commerce,Online,2025-10-12 06:41:51,APPROVED,M94850,6296
1881,348,Empresarial,ES,264.85,EUR,Restaurante,Online,2025-10-12 06:57:45,APPROVED,M68284,6417
1594,500,Corriente,ES,42.87,EUR,Entretenimiento,Online,2025-10-12 06:57:55,APPROVED,M97135,8778
1066,136,Ahorro,ES,157.96,EUR,E-commerce,ATM,2025-10-12 07:06:48,APPROVED,M13794,1753
2113,101,Premium,FR,1047.43,EUR,Hotel,Movil,2025-10-12 07:11:52,APPROVED,M15269,4782
2543,364,Empresarial,ES,433.24,EUR,Hotel,Movil,2025-10-12 07:34:55,APPROVED,M18645,4610
1692,246,Corriente,ES,248.88,EUR,Cajero,Online,2025-10-12 07:37:04,APPROVED,M28517,2294
1883,586,Empresarial,UK,225.35,GBP,Gasolinera,Movil,2025-10-12 07:38:18,APPROVED,M86445,5963
1991,302,Corriente,US,22.88,USD,Transporte,ATM,2025-10-12 07:48:04,APPROVED,M61729,5861
1159,440,Corriente,MX,464.07,MXN,Hotel,Presencial,2025-10-12 07:48:30,APPROVED,M41369,6269
1265,436,Corriente,FR,22.37,EUR,Transporte,Online,2025-10-12 07:52:21,APPROVED,M60556,8835
2343,167,Ahorro,MX,237.39,MXN,Transferencia,Movil,2025-10-12 08:00:43,PENDING,M14733,4405
2324,389,Corriente,US,125.07,USD,Restaurante,Presencial,2025-10-12 08:08:29,APPROVED,M98351,6999
1813,319,Corriente,ES,50.51,EUR,Entretenimiento,Movil,2025-10-12 08:26:44,APPROVED,M73469,9691
2657,246,Corriente,ES,123.89,EUR,E-commerce,Online,2025-10-12 08:29:48,APPROVED,M24694,4058
2321,402,Empresarial,FR,537.35,EUR,Cajero,Online,2025-10-12 08:40:01,APPROVED,M45133,2362
2670,291,Corriente,FR,444.34,EUR,Hotel,Movil,2025-10-12 08:46:34,APPROVED,M33902,1355
2136,131,Corriente,ES,46.7,EUR,Transporte,Online,2025-10-12 08:51:06,DECLINED,M92686,1423
2721,577,Premium,ES,236.16,EUR,Cajero,Presencial,2025-10-12 09:11:46,APPROVED,M95236,2348
2593,635,Corriente,MX,50.92,MXN,Supermercado,Online,2025-10-12 09:16:38,APPROVED,M66173,2138
1845,295,Empresarial,UK,445.53,GBP,E-commerce,Online,2025-10-12 09:17:08,APPROVED,M36112,3901
1207,267,Ahorro,FR,92.98,EUR,Entretenimiento,Presencial,2025-10-12 09:23:08,DECLINED,M13847,6488
1728,509,Premium,ES,975.4,EUR,Hotel,Movil,2025-10-12 09:25:06,DECLINED,M36978,8992
1854,588,Corriente,ES,65.8,EUR,Entretenimiento,Movil,2025-10-12 09:30:42,APPROVED,M60800,3105
1411,331,Corriente,DE,44.03,EUR,Transporte,Movil,2025-10-12 09:32:17,APPROVED,M84468,8917
2681,526,Empresarial,FR,1137.85,EUR,Hotel,Online,2025-10-12 09:37:16,APPROVED,M86771,9743
1649,535,Premium,ES,1053.42,EUR,Hotel,Online,2025-10-12 09:40:44,APPROVED,M77033,3687
2597,387,Ahorro,ES,117.76,EUR,Entretenimiento,Online,2025-10-12 09:41:00,FRAUD,M54420,4721
1200,643,Ahorro,DE,75.51,EUR,Gasolinera,Online,2025-10-12 09:47:09,APPROVED,M23168,3293
1819,648,Corriente,ES,137.94,EUR,Entretenimiento,Online,2025-10-12 09:51:10,APPROVED,M11787,1591
1897,567,Empresarial,ES,224.86,EUR,Hotel,Online,2025-10-12 09:53:23,APPROVED,M36142,4522
1194,484,Ahorro,DE,66.62,EUR,Restaurante,Online,2025-10-12 09:59:56,DECLINED,M22208,8511
1228,328,Ahorro,US,16.69,USD,Cajero,Online,2025-10-12 10:11:46,APPROVED,M84381,1530
2200,592,Ahorro,ES,330.6,EUR,Hotel,Movil,2025-10-12 10:15:17,APPROVED,M21561,6328
1193,383,Empresarial,ES,222.62,EUR,Gasolinera,Online,2025-10-12 10:15:48,APPROVED,M92288,7786
2463,288,Corriente,ES,76.26,EUR,Gasolinera,Online,2025-10-12 10:20:53,APPROVED,M77090,1819
2950,558,Empresarial,ES,1157.98,EUR,Cajero,Online,2025-10-12 10:28:27,APPROVED,M73813,1000
1749,271,Empresarial,UK,199.74,GBP,Restaurante,Online,2025-10-12 10:31:47,APPROVED,M70129,1222
1967,142,Ahorro,DE,382.73,EUR,Hotel,Presencial,2025-10-12 10:36:00,APPROVED,M55890,8569
2033,184,Corriente,US,21.35,USD,Restaurante,Movil,2025-10-12 10:38:30,APPROVED,M38384,7727
2876,546,Empresarial,MX,463.12,MXN,E-commerce,Online,2025-10-12 10:39:52,APPROVED,M64889,8220
2755,384,Empresarial,UK,110.9,GBP,Gasolinera,Online,2025-10-12 10:48:25,APPROVED,M86687,5924
1080,343,Ahorro,ES,30.24,EUR,E-commerce,Online,2025-10-12 11:07:47,APPROVED,M69245,9254
2278,554,Premium,US,197.85,USD,E-commerce,Online,2025-10-12 11:16:54,APPROVED,M31577,1876
2492,657,Premium,ES,422.99,EUR,Entretenimiento,Movil,2025-10-12 11:16:55,APPROVED,M75012,5891
2198,204,Corriente,MX,143.47,MXN,Entretenimiento,Online,2025-10-12 11:23:01,APPROVED,M83227,6314
1507,110,Ahorro,US,245.32,USD,Cajero,Movil,2025-10-12 11:27:47,DECLINED,M40781,8715
2720,332,Corriente,FR,320.88,EUR,Cajero,Presencial,2025-10-12 11:35:22,APPROVED,M60995,1392
2964,645,Corriente,UK,52.43,GBP,Supermercado,Movil,2025-10-12 11:39:35,APPROVED,M66643,4889
1543,339,Corriente,ES,15.0,EUR,Transporte,Movil,2025-10-12 11:47:15,APPROVED,M69547,2605
2028,504,Ahorro,US,139.87,USD,Hotel,Movil,2025-10-12 11:48:06,APPROVED,M34684,1009
1381,193,Corriente,FR,1243.54,EUR,Transferencia,Online,2025-10-12 11:50:32,DECLINED,M32398,6491
1850,549,Empresarial,FR,72.49,EUR,Transporte,Movil,2025-10-12 11:53:15,APPROVED,M49344,1657
1939,609,Ahorro,UK,211.09,GBP,Hotel,Online,2025-10-12 12:21:51,APPROVED,M12087,2826
2086,329,Ahorro,ES,1524.66,EUR,Transferencia,Movil,2025-10-12 12:28:22,APPROVED,M64784,4852
2698,295,Empresarial,ES,499.99,EUR,Hotel,Online,2025-10-12 12:29:30,APPROVED,M24900,6058
2796,626,Empresarial,FR,225.9,EUR,Transporte,Online,2025-10-12 12:39:51,APPROVED,M38468,3239
1057,518,Corriente,UK,86.95,GBP,Gasolinera,Online,2025-10-12 12:42:25,APPROVED,M52372,2899
1048,297,Corriente,UK,98.36,GBP,Gasolinera,Online,2025-10-12 12:46:37,DECLINED,M35443,5853
2712,631,Empresarial,US,664.37,USD,Hotel,Online,2025-10-12 12:51:31,APPROVED,M96271,4572
1070,505,Corriente,DE,50.07,EUR,Supermercado,Presencial,2025-10-12 12:57:57,APPROVED,M93442,4115
1063,685,Corriente,US,202.99,USD,Cajero,Online,2025-10-12 12:58:51,APPROVED,M29936,9115
1244,482,Empresarial,DE,223.98,EUR,Gasolinera,Online,2025-10-12 13:08:49,APPROVED,M36309,1944
2018,111,Premium,MX,104.97,MXN,E-commerce,Online,2025-10-12 13:10:06,APPROVED,M58866,2246
1145,492,Corriente,UK,751.13,GBP,Transferencia,Online,2025-10-12 13:16:41,APPROVED,M30934,7642
1591,447,Corriente,FR,31.16,EUR,Cajero,Presencial,2025-10-12 13:20:37,APPROVED,M53286,7404
1277,236,Corriente,DE,114.47,EUR,Entretenimiento,Online,2025-10-12 13:20:45,APPROVED,M48086,6657
2590,585,Premium,US,81.2,USD,Cajero,Online,2025-10-12 13:22:00,APPROVED,M65529,2476
1657,227,Ahorro,DE,119.35,EUR,Supermercado,Movil,2025-10-12 13:22:15,APPROVED,M79220,1693
2993,406,Ahorro,ES,37.78,EUR,Transporte,Movil,2025-10-12 13:22:26,APPROVED,M57766,1697
1283,559,Corriente,UK,60.0,GBP,Gasolinera,ATM,2025-10-12 13:24:02,APPROVED,M43425,1092
1957,632,Corriente,UK,88.76,GBP,Entretenimiento,Movil,2025-10-12 13:25:48,APPROVED,M35957,5799
2838,583,Ahorro,US,164.74,USD,Cajero,Online,2025-10-12 13:26:40,APPROVED,M13007,4402
1826,521,Corriente,FR,30.39,EUR,Gasolinera,Online,2025-10-12 13:26:55,APPROVED,M81511,9188
1404,657,Ahorro,ES,99.64,EUR,Restaurante,Movil,2025-10-12 13:31:07,APPROVED,M33091,6046
1635,416,Ahorro,UK,64.32,GBP,E-commerce,ATM,2025-10-12 13:40:53,DECLINED,M53665,3501
1412,477,Corriente,FR,159.09,EUR,Restaurante,Online,2025-10-12 13:54:48,APPROVED,M21592,5017
2497,195,Corriente,DE,334.44,EUR,Cajero,Movil,2025-10-12 13:56:04,DECLINED,M43277,6180
1671,382,Corriente,FR,194.14,EUR,Restaurante,Online,2025-10-12 14:02:37,APPROVED,M68427,2616
1648,237,Ahorro,ES,437.75,EUR,Transferencia,Online,2025-10-12 14:04:35,APPROVED,M20912,5164
2360,564,Empresarial,ES,390.67,EUR,Hotel,Online,2025-10-12 14:07:17,DECLINED,M97516,5338
1573,686,Corriente,DE,318.46,EUR,Transferencia,Online,2025-10-12 14:11:15,APPROVED,M77256,6861
1340,239,Corriente,DE,6.84,EUR,Transporte,Movil,2025-10-12 14:12:20,APPROVED,M23405,5622
1632,328,Corriente,ES,189.27,EUR,Restaurante,Online,2025-10-12 14:12:47,APPROVED,M59832,1027
2055,492,Corriente,DE,64.04,EUR,Gasolinera,Online,2025-10-12 14:17:51,APPROVED,M70228,3713
2093,545,Empresarial,UK,373.88,GBP,Supermercado,Movil,2025-10-12 14:18:34,DECLINED,M87243,2028
2680,363,Ahorro,UK,136.42,GBP,Cajero,Online,2025-10-12 14:20:52,APPROVED,M37202,3341
1295,662,Corriente,UK,55.9,GBP,E-commerce,Online,2025-10-12 14:21:22,APPROVED,M35362,6206
1868,118,Empresarial,ES,112.43,EUR,Transporte,Online,2025-10-12 14:29:37,APPROVED,M83093,1205
1523,275,Ahorro,FR,253.5,EUR,Cajero,Presencial,2025-10-12 14:31:19,APPROVED,M98487,7471
1929,331,Premium,ES,356.4,EUR,Cajero,Online,2025-10-12 14:43:09,APPROVED,M93460,2921
1278,235,Premium,UK,249.76,GBP,Gasolinera,Movil,2025-10-12 14:45:07,APPROVED,M64719,9747
2884,599,Corriente,DE,777.66,EUR,Transferencia,Presencial,2025-10-12 14:46:05,DECLINED,M51654,1837
2758,216,Ahorro,UK,10.18,GBP,Transporte,Movil,2025-10-12 14:48:48,APPROVED,M72421,7869
2231,319,Empresarial,DE,3909.77,EUR,Transferencia,Online,2025-10-12 14:52:01,DECLINED,M28596,5513
2961,166,Empresarial,US,527.34,USD,Hotel,Online,2025-10-12 14:52:11,APPROVED,M85265,8590
2606,686,Ahorro,FR,66.33,EUR,Gasolinera,Movil,2025-10-12 14:54:32,APPROVED,M93582,6286
1864,141,Corriente,FR,56.73,EUR,Gasolinera,Movil,2025-10-12 14:56:06,APPROVED,M49581,7922
1006,246,Corriente,ES,68.92,EUR,Entretenimiento,Movil,2025-10-12 14:57:37,APPROVED,M21915,1771
2750,183,Corriente,FR,175.51,EUR,Cajero,ATM,2025-10-12 14:59:14,APPROVED,M53060,9195
2933,120,Ahorro,FR,171.52,EUR,E-commerce,Online,2025-10-12 15:13:18,APPROVED,M67008,9472
1595,262,Ahorro,MX,4.57,MXN,Transporte,Online,2025-10-12 15:17:12,APPROVED,M42353,9615
1433,325,Corriente,ES,1952.91,EUR,Transferencia,Presencial,2025-10-12 15:20:07,APPROVED,M37948,1746
1073,217,Ahorro,ES,334.34,EUR,Hotel,Presencial,2025-10-12 15:25:54,DECLINED,M80329,3024
2851,535,Ahorro,FR,54.88,EUR,Entretenimiento,Online,2025-10-12 15:28:41,APPROVED,M34544,9810
2850,341,Ahorro,DE,1260.41,EUR,Transferencia,Online,2025-10-12 15:56:49,APPROVED,M30829,4015
1333,288,Empresarial,ES,375.26,EUR,Hotel,Movil,2025-10-12 16:05:13,APPROVED,M81884,1881
1268,690,Empresarial,ES,3350.85,EUR,Transferencia,Movil,2025-10-12 16:06:27,APPROVED,M98643,7305
1839,134,Ahorro,DE,37.98,EUR,Cajero,Online,2025-10-12 16:17:40,APPROVED,M71709,8446
2611,368,Corriente,DE,96.76,EUR,Gasolinera,Online,2025-10-12 16:34:43,APPROVED,M41117,6354
1120,166,Ahorro,ES,55.0,EUR,E-commerce,Presencial,2025-10-12 16:44:40,APPROVED,M28202,4878
1306,284,Ahorro,FR,75.99,EUR,Transporte,Movil,2025-10-12 16:52:18,APPROVED,M73133,3794
2532,534,Corriente,MX,44.65,MXN,Farmacia,Online,2025-10-12 16:55:32,DECLINED,M36429,2720
1540,302,Empresarial,ES,213.16,EUR,Entretenimiento,Online,2025-10-12 16:56:08,APPROVED,M50927,9541
1076,479,Ahorro,UK,82.73,GBP,Entretenimiento,Online,2025-10-12 16:56:26,APPROVED,M46666,1536
1311,390,Ahorro,DE,133.05,EUR,E-commerce,Online,2025-10-12 17:00:36,APPROVED,M51405,7698
2412,494,Corriente,DE,89.75,EUR,E-commerce,Presencial,2025-10-12 17:15:31,APPROVED,M34419,2633
1343,494,Empresarial,FR,368.74,EUR,Supermercado,Online,2025-10-12 17:33:42,APPROVED,M52344,3598
1530,583,Empresarial,US,43.16,USD,Transporte,Online,2025-10-12 17:42:30,DECLINED,M64523,9089
2431,158,Corriente,FR,49.95,EUR,Cajero,Online,2025-10-12 17:45:00,APPROVED,M54126,4168
2222,615,Ahorro,DE,620.62,EUR,Transferencia,Movil,2025-10-12 17:45:56,APPROVED,M61687,1997
2842,340,Corriente,FR,420.97,EUR,Hotel,Online,2025-10-12 17:57:12,APPROVED,M87245,1858
2515,197,Corriente,ES,106.42,EUR,Supermercado,Presencial,2025-10-12 17:58:05,APPROVED,M68554,5734
1716,206,Corriente,ES,67.86,EUR,Cajero,Online,2025-10-12 17:59:34,DECLINED,M47998,7891
1843,382,Ahorro,UK,121.13,GBP,Cajero,Online,2025-10-12 18:00:19,APPROVED,M21284,8585
2966,256,Corriente,FR,194.76,EUR,Restaurante,Presencial,2025-10-12 18:01:26,APPROVED,M59877,2528
1994,167,Ahorro,UK,508.39,GBP,Transferencia,Movil,2025-10-12 18:23:31,APPROVED,M39899,3794
2992,502,Corriente,US,73.05,USD,Farmacia,Presencial,2025-10-12 18:25:40,APPROVED,M37028,7473
2512,383,Ahorro,ES,149.58,EUR,Restaurante,Presencial,2025-10-12 18:28:05,DECLINED,M89184,7051
2251,250,Empresarial,ES,157.22,EUR,Farmacia,ATM,2025-10-12 18:32:40,DECLINED,M19254,9955
1552,284,Premium,ES,346.66,EUR,Hotel,Online,2025-10-12 18:37:28,APPROVED,M74418,1381
2319,181,Corriente,FR,307.15,EUR,Hotel,Movil,2025-10-12 18:38:02,DECLINED,M74668,6070
1099,442,Corriente,ES,439.17,EUR,Cajero,Online,2025-10-12 18:58:38,APPROVED,M55851,6082
2769,419,Empresarial,ES,2399.41,EUR,Transferencia,Online,2025-10-12 18:59:45,APPROVED,M46165,9529
2267,662,Ahorro,MX,146.67,MXN,Cajero,Movil,2025-10-12 19:05:20,APPROVED,M24502,3033
2308,581,Premium,DE,68.66,EUR,Entretenimiento,Movil,2025-10-12 19:17:00,APPROVED,M77726,3994
2862,649,Ahorro,FR,96.95,EUR,Entretenimiento,Online,2025-10-12 19:32:12,APPROVED,M56291,9962
2840,610,Ahorro,ES,23.82,EUR,Supermercado,Presencial,2025-10-12 19:43:42,DECLINED,M97364,7176
2994,274,Premium,US,5054.82,USD,Transferencia,ATM,2025-10-12 19:50:41,DECLINED,M12570,9144
1865,510,Corriente,MX,141.36,MXN,E-commerce,Movil,2025-10-12 19:53:58,APPROVED,M49741,9422
1973,121,Ahorro,ES,118.6,EUR,Supermercado,Movil,2025-10-12 19:54:14,APPROVED,M63188,7899
1380,502,Ahorro,FR,29.05,EUR,Gasolinera,Movil,2025-10-12 19:56:29,APPROVED,M31495,3024
2152,197,Ahorro,DE,20.1,EUR,Cajero,Presencial,2025-10-12 19:57:00,APPROVED,M13853,2748
1902,441,Corriente,MX,199.83,MXN,E-commerce,Online,2025-10-12 20:08:07,APPROVED,M79258,1987
2762,352,Corriente,ES,189.68,EUR,Hotel,Online,2025-10-12 20:19:35,APPROVED,M19789,7970
2428,232,Corriente,UK,48.12,GBP,Restaurante,Movil,2025-10-12 20:51:09,PENDING,M18383,1745
1373,426,Empresarial,FR,1169.9,EUR,Cajero,Online,2025-10-12 20:57:40,DECLINED,M34215,1429
1989,224,Corriente,ES,161.44,EUR,Restaurante,Online,2025-10-12 21:00:27,DECLINED,M51996,9672
1583,575,Corriente,UK,93.46,GBP,Entretenimiento,Movil,2025-10-12 21:30:17,APPROVED,M37158,4596
1016,499,Corriente,UK,69.57,GBP,Farmacia,Online,2025-10-12 21:50:35,APPROVED,M17665,9883
2965,412,Corriente,US,33.18,USD,Restaurante,Presencial,2025-10-12 22:38:37,APPROVED,M44983,6590
2975,620,Premium,FR,1254.61,EUR,Cajero,Online,2025-10-12 22:39:39,APPROVED,M64616,3096
1515,437,Premium,UK,183.67,GBP,Farmacia,Online,2025-10-12 23:58:51,APPROVED,M52358,1909
2753,233,Corriente,FR,67.54,EUR,Gasolinera,Presencial,2025-10-13 00:06:17,APPROVED,M12503,3292
1391,279,Corriente,US,23.98,USD,Farmacia,Presencial,2025-10-13 03:08:30,APPROVED,M70616,7782
2946,312,Ahorro,ES,47.39,EUR,Transporte,Movil,2025-10-13 03:45:02,APPROVED,M62222,6850
1737,650,Premium,MX,61.52,MXN,Supermercado,Online,2025-10-13 04:03:19,APPROVED,M45377,3790
1259,122,Ahorro,ES,439.03,EUR,Transferencia,Movil,2025-10-13 04:56:40,APPROVED,M96765,2771
1777,130,Corriente,FR,423.04,EUR,Hotel,Online,2025-10-13 05:13:35,APPROVED,M18169,4860
1508,462,Premium,MX,191.6,MXN,Transporte,Movil,2025-10-13 05:16:32,APPROVED,M83342,1673
1113,359,Corriente,DE,96.5,EUR,E-commerce,Online,2025-10-13 05:41:21,APPROVED,M67637,7334
2544,124,Corriente,MX,431.91,MXN,Cajero,Movil,2025-10-13 06:00:20,APPROVED,M59421,8803
1682,113,Empresarial,DE,234.87,EUR,Supermercado,Online,2025-10-13 06:09:40,PENDING,M23938,9886
2250,197,Empresarial,MX,274.36,MXN,Entretenimiento,Presencial,2025-10-13 06:23:43,APPROVED,M86639,8349
2150,192,Corriente,DE,146.7,EUR,Entretenimiento,Movil,2025-10-13 07:03:38,APPROVED,M74563,4551
1533,151,Premium,FR,194.85,EUR,Farmacia,ATM,2025-10-13 07:06:50,APPROVED,M15501,9311
2104,574,Corriente,US,51.96,USD,Transporte,Movil,2025-10-13 07:08:30,APPROVED,M91912,1532
2408,599,Corriente,ES,102.88,EUR,E-commerce,Movil,2025-10-13 07:08:34,APPROVED,M12147,2488
2663,104,Corriente,ES,79.17,EUR,Restaurante,Online,2025-10-13 07:27:03,APPROVED,M43509,5951
2835,470,Ahorro,FR,279.22,EUR,Hotel,Online,2025-10-13 07:31:50,APPROVED,M22606,1718
2237,357,Ahorro,ES,21.74,EUR,Supermercado,Movil,2025-10-13 07:50:32,APPROVED,M64076,4765
1965,507,Corriente,ES,88.98,EUR,Transporte,Online,2025-10-13 07:52:56,APPROVED,M26661,9490
2171,294,Empresarial,FR,3913.94,EUR,Transferencia,ATM,2025-10-13 07:53:12,DECLINED,M87019,6091
1389,397,Premium,ES,365.82,EUR,Supermercado,Movil,2025-10-13 07:54:13,APPROVED,M83454,4478
2540,115,Corriente,ES,289.92,EUR,E-commerce,Online,2025-10-13 07:56:25,APPROVED,M14987,7298
1773,296,Corriente,ES,158.26,EUR,Restaurante,Online,2025-10-13 08:00:23,APPROVED,M99438,9653
2061,272,Corriente,DE,64.22,EUR,Entretenimiento,Movil,2025-10-13 08:02:24,APPROVED,M22108,1820
1785,412,Empresarial,ES,2271.35,EUR,Transferencia,Movil,2025-10-13 08:15:44,APPROVED,M12790,9174
1907,688,Premium,US,43.76,USD,Transporte,Online,2025-10-13 08:19:11,DECLINED,M26688,9848
2422,695,Ahorro,FR,67.52,EUR,Farmacia,Movil,2025-10-13 08:26:11,APPROVED,M15602,8069
1672,176,Premium,DE,96.8,EUR,E-commerce,Movil,2025-10-13 08:46:09,APPROVED,M83445,6690
